0,1,2,3,4,5,6,7,8,class
-1.0532932369189087,-0.020352318827199244,-0.7217501782185333,-0.14293527574198328,0.6187392154152971,-0.4877631523994906,-0.27469719527901054,0.3145909452324992,-0.01033868900522557,0
-0.5580534081508134,1.4317706839374182,-1.387461748748001,-0.1539996751554016,-0.5558726532897525,-0.97604207239545,0.40431927894075514,0.12963857016561436,-0.0044590754292957785,0
-0.6685239434417076,1.0839657903660622,-0.08850534876916219,-0.6779712484122067,0.023264445210657892,-0.4668518449537302,0.7334261316996844,0.09943376848355374,-0.08199577724616992,0
-0.9137764007798279,-0.1416200992018738,-0.12976647627203367,1.3638341646988683,-0.21474796177966812,0.33577406851669095,-0.9691684374121609,0.04161147335010163,-0.056167712534224236,0
-1.248107723065946,0.5469333232438818,-0.7222635892545862,0.2273940350614096,0.47427404938292445,0.028224038014033604,-1.434067352324409,-0.10772732505555989,-0.37942395844308147,0
0.038578748176353025,-0.04753895097333628,-0.4835703868458632,0.3265865483775164,-1.2710482637312794,0.3024123681614755,-0.014957551109509023,-0.32088379571087566,-0.07718660152618978,0
-0.21590962095919036,-0.871273568911749,-0.5455177104464898,0.24353176512669078,-0.44812977445742364,-0.6525170609960982,0.2335384549958019,-0.7101862087541995,0.03868135409747034,0
-0.21564686689679918,-0.031032911355776228,-0.21932364995119283,-0.14392804634445233,-0.5458318726012196,0.9502376468776237,-0.1742250544222323,0.5474287783951567,0.05777940200166591,0
0.057219969793923964,0.19406767601388095,0.7191434275947024,0.027182453549211224,0.5450680016377852,-0.472470352931307,0.8045406690578742,0.6368589455069935,-0.10370916087522569,0
-0.5723011658918117,0.6848717633593402,-0.647453565183117,0.9861894830884612,-0.06896322118927625,0.7667280131785217,0.729889655122194,0.7056560916359436,0.5101694809595956,0
0.43469826035381565,-0.9420393897525143,0.9528822749113881,-0.08134339639238622,0.2085165628576295,0.08657587371778491,0.23265793434039245,1.1045775033275893,-0.6178134494845516,0
-0.4564619670127764,0.26443817494164,-0.18929712046813738,0.6105106652384779,-0.6777902488107331,-0.3168260530923609,0.623553284984815,-0.5236219354238605,-0.9274590243237134,0
-0.8261142841567246,0.16194031450346963,0.18756015575354498,-0.9367857802619604,-0.31051175238243284,-0.16315467668558556,-0.12469506963395943,-1.1233273135060164,1.0348367147644106,0
0.052536972750916205,-0.25237489959298914,-0.722760890049078,-1.419950384787249,-0.021842752434027397,0.15007329359303995,0.25498539185467034,0.1539756243479125,-0.5190953449826816,0
-0.4031082257772548,0.9655796257152592,0.09883976223005209,0.08130197818064565,0.43406794762710355,-1.0192883132406063,-0.9367503806949314,-0.9994736916469894,0.47180374985397494,0
0.43162807825069094,-0.02153160046826587,-0.2292938054901253,0.1896818923418786,-0.13401946949108726,0.07243499118309933,-0.22205560836088936,0.260086843820511,-0.4719183905885669,0
0.11132908801718913,0.5626895266615678,0.20295972636680926,-0.19422859316442484,0.489922770861623,0.04170175449808378,0.7552183996972334,-0.32339046135052885,0.03270488931419588,0
-0.038869215423912376,0.03081964677508161,0.31417217300320927,0.3027158187415509,0.16648469728861007,-0.24860040736066985,-0.8257948625520747,-1.1323339553416787,0.41120125060190676,0
1.7024629206226634,0.26444916703776083,0.20721915286090786,0.41391087922606673,-0.22932027002672886,0.6965713824727922,-0.5245322553058036,-0.04799398879910825,0.740465548555325,0
1.0800734112813513,0.16269700578514268,-0.4793651748111376,0.1817567904296376,-0.8010684095614861,0.12916858285632002,-0.6088864050118203,0.21979327088566622,0.04037805267468113,0
0.07376592821618815,0.5450604157583655,-0.23809943715803583,0.19855179748435658,-0.7423407548817398,-0.5230686398810878,-0.18848948525060527,0.7967619592578804,0.2089275422992014,0
-0.7641755793289794,-0.6870896344712052,0.3919915096985547,-0.7904777156941847,-0.9494537053429077,-1.2770571567513707,0.662952786866974,0.36372305060810134,-0.01894685043077622,0
0.17701814891487738,0.4561112324206116,0.8863901428524943,-0.06439852561172442,0.4786984026277187,0.4663072354156824,0.4333467574925748,0.4680427532410083,-0.7122495314243282,0
0.21976582419731217,-0.6412184384978632,0.7113414225051442,-0.70080355147638,-0.041132969522910394,-0.44545146489449927,-0.5439462433182691,-0.8446433634624726,-1.1425249630089076,0
0.2211667983677668,-1.0024852871076644,-0.3909451698759893,1.531535715070237,0.3961221970704695,0.6004777639119223,-0.8808239599406528,-0.08611971221423252,1.1947432769331745,0
-0.10215471258082465,-0.3764247726193789,-0.04501006262556055,-0.04761194743088784,0.2689495152241303,0.22724542106312723,-0.5196357583728222,-0.5536435370286223,0.4782308466867571,0
-0.27429962470010527,0.34185435015408583,-0.10085126830207645,0.09901606377615887,-0.4355335285178043,1.3762548876659784,-0.09550293818113417,-0.948582680523409,-0.20839728336650604,0
-0.10628314392530004,0.35192359044903426,-0.1267884530912003,0.802287047251696,-0.6198096267364565,-0.22745899034722544,-0.23709132784880727,-1.2540193213531567,-1.3869243568722274,0
-0.6283167419233425,-0.017988036906012327,-0.20821780812347923,0.0594713013253631,-0.4093430716446951,0.04330932997982021,-0.7746591939425804,0.1720132621337525,-1.335836723400394,0
0.7336291997679624,0.12642478878142932,-0.3156464267826422,0.13264576292245137,0.2527461133978398,0.5198186298216949,0.35339656126191155,0.5108744396376521,-0.09129360417852943,0
