0,1,2,3,4,5,class
-0.23440834227570048,0.15039300550496895,-0.4810185112470422,0.48391400850150906,-0.9775845552244153,-0.918771718598291,0
-0.32837160694906076,-0.23482395780943294,-0.6789211655324645,1.1040171876734466,0.2872504216111101,0.6722055900919133,0
0.00526667444013021,1.8393756051114147,-0.02042488130319634,0.6259461046297466,-0.36491022366762105,-1.3357205601370483,0
1.0838039250512648,-0.005914792052029046,-0.6839175934820316,-1.5553608093039475,-0.4844167789188531,-0.28387549922812283,0
-1.405998957777128,-0.14490489938142428,0.1886308145787231,-0.03580376619909403,0.7387733880177708,-0.11465660662914448,0
-1.3695820982449456,0.5900875389805216,0.8076909992353452,-0.9856740071856732,-0.6997719605801767,-0.5510869985750253,0
-1.5545422729797007,0.17924183315502298,0.06942399943306425,0.5708752580817251,1.9065269022204638,-0.3785161082774529,0
-0.0637060647493607,-0.04689289477429306,1.2391783566223635,1.3238147391005162,0.7840101163262544,-0.6977703690529934,0
-0.863824154817799,0.20578762165134348,0.0966885680532555,-0.19806315231937216,-0.25930402302198025,0.13740492067347534,0
1.881022691377163,-0.607005471137442,-0.11848940039039377,1.0840017789196925,0.7150199265313888,-0.47485171985196895,0
-1.0106563892323235,0.5636047124490304,0.32001351308517534,-1.5587507000582657,1.123948847272911,-1.9714941608558976,0
-0.4724169408268752,0.014375335235837746,-0.903264426499102,0.9561447213205401,-0.2795492450834431,-0.04577092480162156,0
1.931951494740711,-0.36950681231515614,1.1640599343101514,0.6051932898197205,0.10752819757146576,0.5884965173441921,0
0.26361883925310725,-1.3304630205466221,0.22683225831456283,0.231627788548875,0.5576268914817951,-0.9953446638934754,0
1.255728745086092,0.010277672720143138,-0.8346514990101632,-1.020027106003097,0.24352047944442987,1.0471258284010305,0
-0.001358912006787255,-1.3266915309214136,1.3081857751132069,-0.35767606060821266,0.6123197913774977,0.2546247351938148,0
0.5866415502632486,-1.103667860509026,1.0946100157139136,-0.37005267514483053,-1.5775165030483382,-0.22977091183375803,0
0.9231272230052776,-1.0842142610106782,0.4589934339455745,0.8037602681445607,-1.214249942666065,-0.17252866594673005,0
1.1109173900386407,-0.14201939679734985,0.6680025648535812,0.7639928843416279,-0.30524682242016915,-0.039093065786230605,0
-0.0727443948840262,-1.3907592671844207,0.9195016493773867,0.4059148772908271,0.5387769386991328,2.8203982838530943,0
0.5542666803111527,1.5272223050350688,-0.06635720981803014,-0.12335717123663717,-1.438096199966076,-0.3344396889418776,0
0.5563069695755287,0.49256923308406586,2.575152684599705,-0.16450656027538602,0.8315265005911323,-0.9487275325561388,0
-0.7151883018826761,-0.5934717094557789,-1.2259980390873295,0.5183441194315331,1.0106240953332786,1.1637382293173442,0
0.4031115259799872,-0.6737223182964329,-1.2007477741900114,1.6092729363839493,0.10416521735625445,1.160247661237133,0
0.10293777145783267,0.7330317942639996,1.2917136363271713,-1.2657382139825262,0.42127043671963726,0.4253899273604648,0
-0.5043465851239167,-0.6415518122098148,0.9474562304432962,0.464716689964108,-0.6749749980722802,-0.24189925493721992,0
-0.7141931280972313,-1.5330120874788928,0.12774148195283916,1.3832405017969347,0.228948936762605,1.5074674432940753,0
-0.7323165432281261,-0.19413137700577804,0.6390871500724132,-0.555001741381973,0.21531540739266916,1.0967234980974434,0
-1.0013724422519523,0.17514209231164352,-0.09083878498104458,0.07174557792564436,-1.313185226140486,-1.2005993939695014,0
1.673897006707633,0.14107515652952207,-0.6997794153515707,-1.0966472372539897,-0.5649369585747402,-0.14359738857905593,0
-0.7833202781590721,1.8433054669249933,-1.824223832866085,0.5143689820020096,-1.4171270999581715,-0.08434868289095487,0
-0.3929290852413274,0.07969989730263431,-1.9725897750071013,-0.20597567588317012,-0.19392052353065378,1.9633779748896556,0
-0.89124676648822,1.308893565280668,-0.05217566051757236,1.0147419845882795,0.7877975340051365,1.364058662072021,0
-0.8462871822605099,1.2941784011402075,-1.3103822358054928,0.6727548169763979,0.9757663322630187,0.8860432449029947,0
-1.8375255804763904,-0.2683172192266918,-0.16285904924467753,1.3097385115428346,-0.10224373980037403,1.0736191755411668,0
0.17533717975978608,0.6217236343940261,-0.33232032147748236,0.9781720191287924,0.28523596381504956,0.158254185492464,0
2.104569227520891,-0.5918784948496444,0.7312438213788052,-0.14647897378695315,-0.06915229569970469,0.10783651665379532,0
-0.6689877465026375,0.6153493584077879,-1.248681160627544,-0.6593222452178276,0.7092817335544692,0.5873972114977967,0
-0.24440438716735718,0.6954674465955968,0.5257371192162552,-1.4264620917240374,0.5281034781844589,0.3710238704904979,0
0.5203749752570167,1.8600473272268498,0.6213996508458188,0.6364621561195609,1.4923901289657673,-1.349992928001276,0
1.0057972101877068,0.5989547828212184,0.06686802264605518,0.5233030320793122,-1.3934697843200108,-0.6080862659946,0
0.820169429626531,1.0959400275899145,1.233809914857484,0.6489833367469902,-0.38548997815086106,-0.6053067063152802,0
-0.6549480784900521,0.5898832037407258,-0.4089129111387971,0.1149814418208191,0.07608952210909911,0.20807731247064742,0
1.4949745400394405,-0.3174270551921006,-0.620723202568463,0.6742085172853137,0.46579583465052826,0.49422241546394596,0
-0.24292824724930032,-0.6424188195966137,0.09313708177656166,-0.5898014702325165,1.7786391880182433,1.7397076569307859,0
-0.11920245149803543,-0.7159059132962635,0.6064899642565349,0.26614724916410115,-0.34537190709724397,0.8349185042892895,0
0.7800050718839346,-0.8116758493604321,0.18228655661634022,-0.3579252472520258,-0.12488404691112008,-1.1549050751710466,0
1.3480011734788575,-0.08130135613466595,1.2026204056619052,0.014141581654010388,-0.7043893149783775,0.09525657680427307,0
