0,1,2,3,4,5,class
0.2516612582034082,-0.22444738118957727,0.30162330464472936,0.10132809598059322,0.006212605105621043,-0.24378172814268187,0
-0.22410214534730188,-0.022009995490241702,-0.28459538807768225,-0.06817100940443926,-0.304549321730698,-0.15895744129104286,0
0.6167839479119857,0.18021264106911958,0.6636157596543193,0.3747333497128187,0.02208281215939715,0.5068111847963044,0
0.8185453293933744,-0.6349790169057221,0.2883047987630814,0.4829213381109607,0.03700698330838788,0.44338729367172997,0
0.16976349811264774,0.2519336519653895,0.2741846764992095,0.1476056045610406,0.5686703344455966,1.06171306765903,0
0.23699704731179527,0.15246171524937754,0.9584484903673502,0.2407312922024878,0.49009562823407243,0.9262807864205598,0
0.6744031486214437,0.9462717421850577,0.7462818952240537,0.7046874735290577,0.44216380962643187,0.5422343221911607,0
0.20409963005892334,1.5724561862178221,1.4582868518118106,0.5672871062050293,1.206795855343021,1.140633909628781,0
0.3875977748973761,0.7550821216909593,0.7595978789034028,0.4694920840085909,0.7821935293125712,0.9239416303387515,0
0.8053270880413989,0.5224925932682162,0.6229000713863102,0.6719650500370866,1.2064971786480234,1.507455241316807,0
0.5981720777602333,1.2471495017299656,1.1851988807369427,0.596405591175784,1.162010010677611,1.123430201913879,0
0.8365174977369585,1.3134222242904492,1.6330301513136054,0.08356956141957084,1.864396777646812,1.0805356135226618,0
0.12371184898095754,2.112876367882507,1.2450535424434794,-0.18313933659185477,1.5475291059262033,1.2844699149857195,0
-0.31402409035463685,2.1449162507195227,1.251099359772857,-0.5093483827224738,1.6798637160740622,1.4267300038883466,0
-0.34858119835044904,1.9990056241412701,1.8457407319323256,-0.3539180157859097,1.6974320253304869,1.5249869817359,0
-0.6679124477514315,1.623269126975804,1.464889384579923,-1.0496840290734106,1.858230929139966,1.7322130649486458,0
-0.9428347095637235,2.0230293372729737,2.1229363940228803,-0.8720390393340727,2.1795607190131054,2.2879361452364275,0
-1.2024239591520305,1.8760724435449614,2.0556747052790816,-0.8302318092959787,2.0503236892298764,2.69667488312739,0
-1.7757523187534545,1.7991295506225091,2.4331346036619252,-1.6022602371854688,1.7351554439675432,1.885737802490162,0
-1.7127095858957495,1.14059630925204,1.996579052487511,-1.9582361965489916,2.118462795759397,2.7907816065148365,0
-2.513634371967106,1.758111209582081,2.9281096756067413,-1.4916819595513855,1.7014683004487579,2.3953496153812415,0
-2.584322213913218,1.253788258538444,2.6106834211841417,-1.9163636857844901,1.0899914242858686,2.769958526042919,0
-2.659780459247322,0.9248480132047603,3.021583603562374,-2.853496191472001,0.5409959113479514,2.296282994018938,0
-3.5255940830553687,0.4631408042304809,3.207422478085072,-2.8060241349409987,0.518683612194158,3.0766703449030626,0
-2.801901112488535,0.051493103266394336,2.699159390498498,-2.9339951006875853,0.41358268672748344,2.444799157163466,0
-3.7876746305698212,-0.005505499142684694,3.438003165599386,-3.110630150797716,0.07847703766304874,3.267506434410013,0
-3.057927721898239,-1.0461943616086176,2.872738916682344,-2.714401994853856,-0.11370421606058723,3.3774357633344425,0
-3.6762094165184456,-0.7287019330323744,3.016150662906352,-3.262197661814171,-1.2939153534630872,3.4844942760229602,0
-3.377439598858803,-1.7411888791686343,4.143324793039529,-3.184793528958448,-1.5567038482539717,3.33365197705312,0
-3.0025475634790535,-2.508480507711416,4.014614069390665,-2.9516880690199576,-2.244169102812182,3.8459160610805703,0
-2.3338413293385343,-1.8073753202054275,4.430090347890482,-2.636307270368079,-2.7555836784570675,3.9253155480853708,0
-2.725314870153372,-3.0618236083334964,3.823859922586661,-2.479180705174345,-2.9927431173158188,3.871938296676698,0
-3.0546879473384068,-3.448918684658535,4.092585767501115,-2.2984746129850624,-3.12228726291382,4.263412260430271,0
-1.8082865626024622,-3.287237229166015,4.3469966288121,-2.562005044011367,-3.3961803980013423,4.16010896081674,0
-1.7369341595726058,-3.4242965936204572,4.312064571316901,-1.8137999553324282,-4.2651320957619525,4.474356388967698,0
-1.1628795649226917,-4.741919890119272,4.2188154715949775,-0.9380251990987576,-4.524802192354415,4.404892479585522,0
-0.4829614552754212,-4.809927901971629,4.300763904948412,-0.5752007550579138,-5.0570244364934585,4.634599911645289,0
-0.7421282408392075,-4.960734835276289,4.76068102066979,0.1733237363793923,-4.631625526145011,4.868939233143684,0
0.536584166755025,-4.513294996732499,4.503397434831092,1.1007729309358405,-5.013377166132417,4.704081615244373,0
1.04419013817654,-4.319105099602302,4.621929376128406,0.8140093436445512,-4.3119353245176075,4.580237447962204,0
