0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,class
-0.12995885762281076,-1.3267564997111434,2.6383847453078375,0.8076315183616717,-2.234615120543771,-0.538919699352884,-0.40309823859404237,-0.14470070028413357,0.016091512582494274,-0.7496938043794144,-2.088166637501112,-1.915444604373406,0.16324664305086053,-0.26177131062367287,-1.1509151104115063,1.9396485809129007,-0.6631168397943207,-0.087060724174745,-0.09037908842850638,-0.26548955180001366,0.8431162120413431,0.5752879829543476,1.814256579900746,-0.006251710017356317,-0.9489024447710537,-0.8855108156834218,0.6055189231868405,0.0034623017128928854,-0.9153644317668403,-1.0152807195200217,1.4796671885287622,0.6270802202338693,-0.14495160479852548,-1.839359492256279,-0.4814030226069822,0.8277452533234471,-0.12033736217780713,-0.8733962437603855,2.0449960616624785,-0.8261292474456786,-0.676684563259654,-1.0663022407575882,0.27386288495498845,0.07293636286194385,1.0567330944330382,1.8605013875728016,0.6914145461322405,1.0963893846882762,0.226603988697209,-0.8761337844195686,0
-0.05186935596303064,0.8821098911181718,0.6931763646486857,1.0556016673651207,-0.3226310662787956,0.03239814733378821,1.3479675000879288,1.4667262743917662,2.286863009441154,-0.16539040751439837,-1.0886120231357497,-0.5572176222654761,-0.04257079207492314,1.1715118711732169,-0.043657110192462524,0.6781969754066521,0.00864354897805226,0.3457546229171068,-0.5679084623583232,0.14627891833982623,0.7248405560110548,0.36418009660562334,-0.7946671055034176,0.4553077595988935,1.209257536133658,0.15667031653728547,0.43204679890105446,-0.23827147999076825,1.302774346501827,-1.9660111463752399,-0.44930506707914947,-0.24045572681202768,0.2815718883112077,0.37661173177538193,-1.4973355705463263,-0.38248656072319215,1.5165848488756641,-0.2822560080983716,0.7100443772454738,-2.4727465394635564,-0.26731534199334633,-0.8241094830529709,-1.4798280491466578,-0.010149421947073411,-0.6567133547302083,0.16987636057077604,0.49733681498244287,-1.0424424606578941,0.727400037844597,0.16753238009585938,0
-0.25166940102303514,0.27878077824513886,1.056632274045639,1.7958230953746899,1.9457293456784266,-2.3655135887260066,-0.20524954396150802,-0.2845788423588111,0.2714878660750136,0.11616641104257806,0.5742002672769593,0.24532699689639392,0.6224367547160139,-2.926770932005512,0.3673787118713099,-0.12955898171672095,-1.2756951999356034,0.14441052203592417,-0.9078065865450051,0.21012673552209948,1.5465645458728776,1.0486703931299277,-0.17489266069424472,1.3870185762438332,-1.1258229022130108,0.7655637371430414,-0.8163503693563521,-0.08570469229177616,0.5269025655502041,4.081649569068076,0.28368257175206807,-0.12936947557230352,0.0941587851603317,-1.9518346456507238,1.7270756908080125,1.17758200736976,2.002740611078697,-1.0152476937309296,0.19917300631972057,2.4580455922515068,0.6916176076131614,0.29335782085093437,-0.23042110377269323,-0.2787601696357035,0.7508697986839339,0.597538844172483,0.5683195070313407,-0.26885847751938957,-1.4136331508762752,0.27818803161657585,1
0.2406215565130192,-0.08427286185696722,-0.03748532614698209,-1.0617471708115356,0.9408878793000214,0.8138102174411956,-1.396967925234424,-0.27603157763307273,0.44870259648936894,0.7307903312920092,0.2976649105268656,0.0249152490768944,1.843095160439737,-0.05282627459817235,0.9443306662997598,-1.3624556564472148,0.2175805786495475,-0.4082849072436939,1.0664523446296412,1.133419764601759,-1.800316527929501,-1.5119903886785002,0.43437046600295315,0.1201184912650882,0.03482926587449128,-0.5360823498095184,0.5562046911841139,-1.172852418843188,-0.7502072474004354,-0.3093731887962662,1.7413197525720978,1.751261489690277,0.5802681195188306,-0.9897681551854693,0.3320959339964396,-0.1936959395171233,1.089185563643442,1.7379578433862175,-1.265835909407273,-1.3573884426191896,1.4352902074651166,1.118866989306538,1.3841321800970185,0.9519409698285866,-1.7273917781520085,0.21176425736066867,0.3674995114349825,-0.7738769854491359,1.1688369470954905,-1.11832125966878,0
0.2498377358096172,0.9527804149201907,2.8609784024999874,0.8395794916474184,-0.8153038508192424,-0.8201132386312598,0.6899606814097241,-1.6980164909245175,-1.0556886797274674,-0.12750891745547774,-0.5264336674780907,0.14159065346448738,0.8885931145893078,-0.6012435171043103,-0.6713227214046921,2.202993796877367,0.9632782368084067,0.7626717456648173,-0.3742158332075238,-1.509480609446489,0.5669373215416346,0.02377025471301939,0.42541418332185627,0.03108602022593263,-0.5554098595250402,-3.00465213048071,1.2711489403682654,0.42946419788501844,-1.2962217128405638,0.9025391461264506,-0.49431132700970887,-0.29237904719030444,1.1108457172873551,0.057845245399335034,-0.9727862643300831,0.019316129311109934,-1.0947131122408382,-0.5675962620998866,-0.973340771043571,4.594501122831262,-1.2627757170478857,-0.1714267145565924,0.9168023898592794,-0.2919143771253374,-0.1970154116783855,-1.234972122391181,0.9089841804989871,0.05920258165861562,-0.3171216872971399,0.5528378682890561,1
0.0267875779274286,-0.8948524932761831,2.5158637473420846,2.279312945231136,0.10327507441761476,0.3570347965460017,0.17880241988531817,-0.10506154443574227,1.3281282846441638,-0.4781304777910494,-2.2110797670254465,-0.6268516094409847,2.2876638508248806,1.3036290141305824,-0.7406169935735547,-0.8400990318523024,-0.9208709300489281,0.8215319107652636,0.217776865973592,-0.8467337442596065,-0.27851219270137273,-0.2070339476820783,0.36028871572241195,1.3510060456814557,1.0089025234984652,-0.7177915638029946,-1.1653783488641216,0.569256461647271,-0.9087459463146639,-3.2885300661571124,0.9367343233673716,-1.0361547728560458,-0.15285565177037744,-0.25111968373648796,1.3074316126169334,0.5274300065997691,-1.240560275203915,2.6426161978598572,0.07474514265992899,-2.079730960985167,0.3237785159567269,1.1700904883070695,1.9693569256134755,-0.7013895519460127,-0.6417714578767905,-0.8431123193786221,1.8407346252144627,-1.3413843217024446,1.0747168622592582,0.7318602782277556,0
0.9341501493500446,0.7348444324967981,1.3617426740251501,-1.7459998972892907,-0.4448361301830195,-3.863516279013501,0.3825989455689316,-0.936195539577435,0.083849351994958,1.2335080647552918,0.8353230309449222,-0.6869184941200298,0.36879371345104195,-2.6577784736629697,0.9381312038700007,-1.0306264002514836,-2.5113077628056906,1.4156654965842268,1.1138530283275656,-1.1196059110797205,-1.2776422113761536,0.12054063981152792,0.31641432219673854,0.6966513758569941,0.12126280351140291,-1.3315251582737826,-2.144663676231127,-0.8381418199052975,-1.2539904680521807,3.743805829263997,-1.019102866682603,-0.10440459172098186,0.13955963087169385,-0.16757730987384337,0.0810858490986729,-1.810909528376807,-0.3891462212562026,-1.443928993420525,0.5297678188877909,-3.533667645378968,-0.9168244494056629,0.10190959939118281,-0.7163259736708746,0.4735056801352582,0.32511036613248223,1.2428795668796053,3.3058260002134103,-2.3351728857696057,-0.2896239264966957,-0.8921428188018313,0
-0.24107943610453425,2.3444474324734945,1.0567509050321608,-0.8516778302362065,-0.3654809993138685,-2.3315444521967454,-1.5687884570804915,0.1435724372574338,0.29142658669491683,0.1767196396581306,-1.6227687289002681,0.05405441228079704,0.26124864738363346,-0.4016777963972379,-1.344138235412167,-0.6526185269173445,0.45487854306112574,1.6860990183532076,0.98866621037266,1.3481211769912111,0.21214665864468588,-0.13775012350504823,-0.48768648350907345,-0.2295011456114661,1.39576453643882,1.7260539866418267,-0.8597115205495516,0.5604633194725991,-0.023867671944997466,0.10746469040995435,1.3931199962750538,1.142318482518439,-1.501212394069668,0.3756296192001974,-0.18990141919420672,-0.196745369537392,-0.24962625079217152,-0.6387800153512053,0.803586693434121,-2.6916272331527273,-0.13023316191528614,0.8715322594389482,-2.0440282779510346,0.78124578248442,0.2776616599661022,1.073398902301647,0.40671009283184445,0.8054204673605351,-0.6646598839142714,0.6979051539317009,0
0.1028909838664001,1.2342314594344383,-2.689872178278661,-0.5200447683310356,1.3688282426631153,-1.4627356133243796,-1.192050050565258,1.303708422624119,-1.0240911272494075,-0.05612007175752717,1.1661746754592481,0.009089419145708462,-1.473236090431027,-1.6965097657454808,0.2663023614713345,-0.3531930889409285,-0.4022908372684037,-0.2501907521238122,-0.8302200426545923,0.1746247981496328,-1.3172902709059584,-1.4202491989561439,1.0710524343264434,-1.6847673257480098,0.03060085152388817,0.7908596772111374,-0.6747245379721056,-1.5849582593616283,-1.3762157793121668,2.9995095393348596,-1.3237921681572322,-0.24901524603657152,0.0036858996171069505,0.8448861702398285,0.5909277019312741,0.34558303994673945,0.17198658734467495,1.0878871273503892,0.9293289684341345,-1.8100927135907532,-0.2328638918165367,0.15528506928946106,-2.258891413939089,-1.0024688633080132,0.7519021378074068,-1.4863366237904456,-1.6236853199807653,-0.39773712933193506,-1.3795703811513744,-1.0809115695000224,1
-0.5795169051700316,-0.09769018563749508,2.9332759179552905,0.08033754914761364,2.2336791053536147,-1.5760109825760946,0.3221636067521599,-0.329816444651189,-0.643360659490635,1.7810279988861042,-3.4513914634669507,1.1021921918358806,1.0963721599562957,0.561808040775517,-1.4185994411893834,1.1314159017756884,0.4920083420224305,0.020347316027256944,-0.011000546448378924,-0.7842468314702034,0.5245088908174258,0.07281064305827559,-0.30551184315146385,-0.199257715281094,0.2093023032137965,-1.4826097228700468,1.0471346025402988,-2.1621938263840796,1.9123877351711025,-1.9722389545623267,-1.774623983352067,0.34001452677033284,0.21751408859983887,-0.8618061214212475,-0.3041860611166307,-0.7747627260768646,0.593384455068292,-0.879649646972819,1.0997397147015384,-1.5684467047164785,-0.17312821974640416,-0.4588035108387724,-0.8001954165072951,0.27706233840061656,-0.6907337667027096,0.4578215820687709,-0.05864725449451291,-0.7558245608670767,1.136969866860189,-0.45786101703936627,0
