0,1,2,3,4,5,6,7,8,9,class
1.182234028938315,-1.2208226316275181,-1.685131594480842,-0.9743672316053653,0.8141098896404675,-0.7550258518918641,-0.7478132863813073,1.1606990035971831,-0.948793662678002,0.03858638266333022,1
1.2126082374204565,-2.561736479438354,-1.3648301379394743,-1.2795410224410737,-0.29402456399915766,-2.2520283550686195,-2.4943423808643654,1.7348318912272276,-0.4028453729260587,-0.4802539206792507,1
-1.9700004554188741,-1.6053968166610173,-3.3598908687919717,-1.6843761178993206,2.1255152002480635,-0.6410795707970003,-0.4959550044932982,0.7087186735179315,-2.0843714366567543,0.3464284152535277,1
0.6052237010182555,-0.907194001351615,-1.6665017199616585,-0.8700279355747794,0.9870233724999451,-0.43365736595599247,-0.3791747353978516,1.1154332973811345,-1.008064519229402,0.13575864670691964,1
0.7322345071326534,1.6200514892584408,0.9780758664653872,0.8496908855928305,0.07993059714804733,1.3888398196524152,1.5284496832015635,-0.21339221860714852,0.33884016735388495,0.2740008663293802,0
-0.6766708032480138,1.6364096934645804,1.0852989594806508,0.8925716352483176,-0.00903803354577106,1.3729263752473624,1.502403041518986,1.0045929091264905,0.4134639226920066,0.25160475820540745,0
-0.37366207826417036,0.8835162208906665,0.9044183346672533,0.5941193826807243,-0.2985643290450021,0.6433251526834302,0.6754706732218152,-0.5072714105938124,0.45615922166965234,0.05352888666747288,0
0.5251903903377283,-0.5220380467921258,-1.2808345223796074,-0.6140608368978938,0.8648004110091385,-0.15056421964090394,-0.08104839356650118,-1.1378071596536348,-0.8154993971640779,0.16131694092873064,1
0.9179676706663622,-2.22360860827987,-2.573842163710392,-1.6001346324468397,1.0258972209835624,-1.527573498526685,-1.5731853857048517,-0.7658600900863026,-1.3657417111337018,-0.057787647351169695,1
-0.18561746791792078,-0.2984152293686621,0.0805209448086337,-0.06465978110614691,-0.25513156114712104,-0.33599344331443554,-0.3926201480005632,-0.3217062178214337,0.12825641737051563,-0.11785408401641845,1
-0.3775546564089599,-1.3887245685686749,-1.6154913209067612,-1.0021729102115746,0.6481185243741235,-0.9515548698853259,-0.9790886294400787,0.2767229725883162,-0.8588311041423408,-0.03401404330937813,1
0.7289091555627822,-2.319545582997403,-1.7932849610583734,-1.3550070093600568,0.24790115586907993,-1.8676742350013118,-2.020975616828606,-1.0372657409627284,-0.7725218850165022,-0.2907474965517998,1
0.25216735047557565,-1.3198292354514252,-0.6760719933715647,-0.6496817070457933,-0.17647677293631953,-1.1685990667737225,-1.2966548223914898,-1.1860692313994132,-0.18772741292157838,-0.254436142582225,1
-0.4691413650790981,-2.149649676600725,-1.2982602927809732,-1.1276149460320966,-0.10564562834936582,-1.842716230035721,-2.027911559805374,-1.4281484954450976,-0.4499364232232002,-0.3634561538968996,1
-2.2481428867921633,0.7493212632826388,0.9257612958746374,0.5598039890787228,-0.39958458917096706,0.4968034963082962,0.5052472449934947,1.2613181018500463,0.5029612233669185,0.004373654189037695,0
1.4014290022660747,-0.3218641248813599,-1.5399565440757028,-0.6429598404877229,1.225096577522126,0.1378937893845539,0.2697149744177765,-1.1416718217393904,-1.051555156992076,0.2933899978835005,1
2.3502058000057215,1.757346771130632,1.0944552969400103,0.9335005369051255,0.05581931415325895,1.496241373208679,1.6437117659500653,-2.664332321074447,0.39205150018771046,0.2885650911312096,0
-0.28026910446356673,-0.8217679460583432,0.7473763053406297,0.007155529846129996,-1.187331441787086,-1.0868991228456755,-1.3051637107416783,-1.8259842416276302,0.7376565863393886,-0.4604135439747989,1
1.698092906333733,-0.6047168545314515,-0.07855046145745337,-0.21620068950179833,-0.2940857093993882,-0.6065304723248817,-0.6926185287393116,-0.8650714271711278,0.08310144280838537,-0.17634165590713097,1
0.11127676805327562,-1.1532717826034589,-0.4587715396952531,-0.5211890372450404,-0.2759235146894381,-1.0617147512689262,-1.1892601377779375,0.1524347668741858,-0.06750112400689627,-0.2564428381887835,1
0.6729432044950393,1.073197121132072,0.9215826088566142,0.6593010951884748,-0.19942556015784973,0.8358735714362159,0.895908534945615,-1.7645959092770471,0.4246257757421402,0.110773852905317,0
0.44350172058452486,2.709339525796077,1.2760160715092632,1.2942623884647668,0.4653950123091764,2.4332832171923067,2.7094146701646435,-1.151868384586774,0.30357668168541585,0.5512095611083415,0
-0.3587659360951468,1.6051289926606316,1.0349116280749846,0.8650653321672509,0.018470660049790266,1.3557978406575093,1.4863142111503,-0.08152282681934891,0.38387987032192283,0.25445707158778913,0
0.19630441692435538,-1.9433109573479557,-2.292520912999935,-1.413624730514533,0.9363484654181699,-1.3217525314515028,-1.3565012510501695,-0.797813748337336,-1.2251256852135142,-0.03935598581369246,1
1.4695825373608864,-1.8998158342055027,-2.016989516651635,-1.3029790049825567,0.7086101665464994,-1.3611232523619599,-1.4216810273989913,0.2954272865648849,-1.0337040860078024,-0.09643272810350154,1
-0.5939031720203022,2.225920459649103,1.136954872927261,1.0945552348831207,0.30063382645607645,1.9718685620662395,2.188223328708893,-0.10622149384201134,0.31422544525694845,0.4299534397775992,0
