0,1,2,3,4,5,6,7,8,class
-0.3336712480564683,0.3091765929746804,-0.5180961629789603,-0.4428342501968349,-0.9001331168681616,-0.036242237518144975,0.14619433422162864,0.6452060411741386,-0.25415914903690623,0
0.17003292064975123,-0.43551770827714353,0.2377344497867368,0.3568197943431535,-0.4022508479486295,0.9331246935305263,-0.40605594729773464,0.19145245686549783,-0.5629138993639025,0
1.448352481178969,1.562153494128378,0.5237232095270423,0.7230737406725527,1.0623391895479877,0.5645796072557611,-0.14441299474938757,0.3774159922577808,-0.07156002142944662,0
-0.012858630174385377,0.8775413511857354,1.052947836956605,0.6695815774628232,1.0669517393239032,0.321215658408461,-0.029170058480064265,-0.11973807712243567,1.1914263795229467,0
1.5006479386805691,0.5288388460686326,0.20571115463225287,-0.08003652757065582,0.8396440812046624,1.6199259159763222,0.5981018547390222,1.0175366430747623,0.24140430326217033,0
0.1716279137960652,0.8624520696617912,1.637823080059334,0.4886618692865706,1.375157293202704,1.1520040707832142,-0.010944359218503952,1.850549267945135,0.3235594350540332,0
0.8445782861762678,1.4821821556303811,-0.08389572006054191,0.9266365839498029,1.3614031762166596,1.8546612691045072,0.34575737210453256,1.0363113883385195,1.1607242711807864,0
-1.2435576522054355,1.6064853420384084,1.417265070633024,-0.13028718779819604,2.5641365267482477,1.50874937833563,-2.112244644249547,2.604883987999627,2.234369103557218,0
-0.5974252472193107,2.4890938114921592,1.7586880397305706,-0.3717754544749956,1.6987819994976883,1.6617562139030355,-1.4630788869947797,1.7639699316871111,1.9334992604033636,0
-1.9938057420274682,1.8204919267471462,2.6881049839944273,-1.6939508424664715,1.8477474801816274,2.3586098264631024,-2.2273760370055253,1.1759805179775942,2.0293602414823133,0
-2.998492097513041,0.9600809059772457,2.578143943107993,-1.699391638704302,2.0866780358076014,2.5722626176280827,-2.3031361893820237,1.9976391954745092,2.5911807100112356,0
-2.546186692040354,2.023191618531556,1.977684142338287,-2.509746414557006,0.4225043165305425,3.108918195872159,-3.0001357725810047,0.7168506659951248,1.773597514936268,0
-2.465472434971304,0.2267597245336428,2.486482642312037,-3.6417019459412243,1.1324482363196455,2.9162910658164005,-2.592449240191425,0.6528836581131738,3.3743019100672655,0
-3.7794193510475242,-0.17600664884975376,3.453143066680877,-3.081341885012102,-1.555587300277118,2.232119190690195,-4.388056550887461,-0.8123656337862141,3.5639960797946197,0
