0,1,2,class
-8.241182877223771,20.20562579346472,-6.16572829938011,10.06234820730749
-7.469736975786671,6.313622704996991,-6.9754902240422645,10.173781007081725
5.389219090724925,8.148514265520332,4.486067921064306,6.998902969064886
5.197140654275209,8.445892280132806,12.61980866724086,13.760084203573964
-9.31736827158366,8.161357302823308,0.9830173415940873,9.307907471713108
5.685760791078957,13.516272207849994,-1.50396445878548,6.0350198845996434
12.72147255189827,6.102622100398723,2.2318915486240964,12.71904214516703
5.904766157318422,19.030735934804714,-1.1317998020107118,6.098978966073726
12.316498004395058,12.017344758795584,3.449457257286204,12.841365324276993
-8.51128409956748,18.423879637139418,-5.504569531817167,9.991598862482268
2.0531778899746906,19.428354066566097,-4.802842218761724,5.1261802803772145
5.3128301722247,16.15113706788659,-2.2760098665908015,5.868839334819918
6.989232383974506,4.999359444147939,11.864388654943488,13.604823502828424
5.598521014108722,6.936548800802261,-2.2049800083179556,5.918191688359196
-7.138535371718565,4.728127646222868,-7.452895998869537,10.242032651086621
1.245675890167811,9.359375282865749,7.797629404180011,7.670616076141091
11.411871682800367,10.732129332337534,-3.887769773437088,12.226413117294179
11.318828231508919,7.115798758668896,-4.357804852151766,12.198903642533882
11.591402207968976,18.286335475368734,-4.157575421478806,12.227745448705887
6.211089719075235,8.272710748862657,2.4060344322926404,6.668573840714399
4.807852619170033,14.80313768141509,-10.639184680057172,11.415110944010971
4.158993174580992,17.443574551534628,-3.635151361996059,5.573063618895875
3.483029855316611,3.2684384754899733,-3.90313938660999,5.4344473458337195
-5.599508609831201,14.883926289086324,6.41532024109328,8.565942863854037
-6.466485216854207,3.313251500697856,-8.235515834643223,10.341498303023023
1.4592967665883192,16.066610148629383,7.517414825130091,7.6635665186787145
1.9229993830278431,11.689745234209125,7.327843518319679,7.589826752340151
3.7070476488431323,10.847678464274585,-4.216158084413493,5.41760364068694
6.289260348981014,11.102942551179042,1.7745554555140293,6.559559470213569
-5.111864570796664,8.372493595162766,-8.98186205857671,10.462849191737625
1.556408408581507,1.189380977646377,-10.981994745216227,11.13195949633805
10.226280177445378,11.722375027020332,8.57355412973875,13.265721022410565
-3.096047723418942,0.5251114615131001,7.543847982545302,8.244478206083265
5.338756217361835,19.062445216671673,4.23676547431332,6.940916192317636
5.600383379840188,5.350135697396518,-10.077904609942022,11.491048484003139
0.7812063067609697,13.523966555348645,-10.9324781563931,11.059147458252164
3.8067769040210617,11.73546358238607,6.294579530028455,7.307241370857177
9.677412681413367,12.975544744734218,-6.933875357559436,11.958583871820537
6.095906812549486,6.600056602162503,2.1010057105130002,6.605779603098564
-1.1168830220537271,9.463220573490371,7.956561195386509,7.990830192850701
5.273453466420694,15.64557272914846,4.785327298872908,7.023472020523152
-1.7473326787539318,8.168492313837463,-10.62853876485925,10.832780010930769
-9.285487540909623,5.862569851858032,0.784838690967221,9.346564085155409
7.042483120110916,0.7592236939807362,-9.524408406112666,11.629811624141814
4.946107477571908,9.960241897157328,-3.1291989675148293,5.725981478245226
4.781402356557446,14.586556265906147,5.471238400441645,7.132113047678026
-9.123999128774653,6.2267562619382115,1.201927245723966,9.284403489382864
2.7170724006364733,18.27524307442601,-4.485502256552793,5.2471960288471005
6.696977594459612,2.438014719779513,-9.581189943757911,11.604463689214384
3.476261480758617,7.767782919644021,6.6249986442931545,7.370582085294015
-5.753791635266686,15.45862610480961,-8.520779459263833,10.402972698595404
10.940426496688781,20.403202781989343,7.808011513654832,13.20757286010995
4.853953982831691,7.841426073767996,5.24055739335454,7.0990311255323
7.828160094303591,15.379275512588292,-8.470869548427721,11.75054957052739
-3.3946178908230635,14.454917590870325,-10.105896580787455,10.68281093578517
6.4700205440160925,19.713869335541474,0.7604364253177364,6.405847187679149
6.89228677934589,10.460891470531884,-9.563809991812725,11.625930440136909
2.8586257998272986,12.493015878844103,-4.315704990223198,5.289781614128426
-9.40907599106865,3.3404935140265257,-1.7591433074848584,9.602434506880451
5.3441998893558464,5.579523143350605,-2.5620220055682004,5.832740187604755
2.1325904921185597,13.21486494461104,-10.941058335058457,11.182458466294472
2.2015693593124133,11.747466396499723,7.192749163272405,7.578900960017285
12.086733238559473,9.245810812729543,-3.2604789906745077,12.307650823579548
-9.18766281477373,14.840891546345443,0.8359044943979905,9.325812426217198
3.759398015468219,5.241208667321575,-4.062366640102486,5.471354077451723
-6.104062093994062,14.549874226328306,-8.365700569598106,10.348432399069145
0.5190577384122237,4.048984647615887,-4.799714468530364,4.835242232051314
2.6059182913221686,10.529573970142557,6.989720721276157,7.481524317148329
4.017324831424336,2.4410166788958936,5.881858131737583,7.246791805893186
2.5201671806149775,10.981901278062992,13.725452909709446,13.95373250039822
5.129027588744774,17.25774722677207,4.387029259759707,7.010548522215915
1.082468956836476,10.221773014937883,-11.01127492760415,11.090316344422455
4.7591368624841,6.935352654141374,5.38042078553639,7.135872169286692
3.902569910556764,2.804200331817772,-3.890544396691099,5.461421038738884
2.927780023098209,7.6219353626481965,-4.363281530826892,5.304866476023519
8.732381965793573,18.030116184301022,10.368499977546557,13.441098199763044
4.46552235269948,8.107320658723228,-3.5207886312569054,5.622395409716794
12.617003334119175,3.7198548403741807,-0.40059573278920757,12.548444877702526
-8.83138283200667,18.68471824098604,-3.9278961081761135,9.835425910116292
-6.962464218847276,19.47397259333581,5.09398170854263,8.784533399586591
0.3224868402016945,19.90856004610558,14.10907252502926,14.108954716434406
11.108418952749078,11.015443788399295,6.8301636350525,13.11006009398363
5.274360996385476,11.85247523037251,4.35839008888194,6.961640735769592
-6.3486280635252585,6.420286268967935,-8.414718318705924,10.357097075751298
6.1376360183744225,7.089442552878326,-0.33209976629137267,6.201626400461847
-6.246085433557897,10.697457481480747,-8.259190071886524,10.344754169569985
5.471175354650475,3.28997531133029,-2.111772589448188,5.898808329996387
-3.9132040590517763,20.33078056737825,-9.747329095462833,10.624603789489328
3.358486729217892,14.408253477290122,13.547549298965404,13.878881944669164
-7.188561459126955,0.8748291841404372,-7.02960780691653,10.1948157971382
5.391728213389123,5.413989245046483,-2.048333198911335,5.89667274411548
11.695952741137383,6.352260694366937,-3.770918222837922,12.25038391078549
-0.01645942465180414,0.16331495718682257,7.943270254071987,7.842994466435033
4.172466232794641,20.690656344297533,-3.5213815583224863,5.597987489901597
-1.1676172232704594,5.977185358869945,-10.919750412248472,10.892477221269958
12.592190026512966,1.2588165842613295,-0.30830708471522317,12.54031816494187
-9.309667943092778,18.219352778152103,1.355127441050357,9.262313586159642
8.073313727839233,2.41104953971879,10.79765516766041,13.492806593547902
1.6325116864117373,9.621415303594526,-11.05895906495707,11.143710152339057
-4.085302716173357,7.689907749350695,-9.714903588942015,10.604407030271634
-1.6576633988154799,1.5499357084115384,8.033860240763758,8.045657099189345
1.5095923453995808,0.7278067842484193,7.39249890169014,7.6534473725117955
3.304959787085016,5.593636646053546,6.6014972099013995,7.378899095536821
5.134857913208523,7.597361543535967,12.729113748845629,13.74278455244966
-1.5323614729913773,15.72365833387257,-10.583950469045195,10.842821086580086
-6.412883472939763,15.336205246722079,-7.906871426470572,10.312235027787922
0.8808092162354997,9.831526550540639,7.785684320192043,7.731501388334323
-1.6001137608196194,4.223412874595477,7.936896244558246,8.04664336067169
3.5832315837458313,17.69004542011889,6.282328926950658,7.342641109644298
6.2467917829864685,13.766068047175123,-0.6536808931182228,6.189033440737819
9.29594199826925,7.177558722290132,9.795673881129245,13.382846549064022
-7.424989590034507,18.276615646477534,-7.274205067458049,10.2011634310853
6.917368342661475,17.21331233130204,-9.46068050271782,11.622885084918504
-8.928597260979348,-0.21343643147424257,2.0948088610127207,9.190805860818163
2.667263345707416,18.281711696771932,-4.521077111256545,5.249194498423484
-8.897141698814382,11.055176422687216,2.595530023284761,9.14131230967343
1.9685674637005686,19.429410007812514,-4.678412742226903,5.111129949725441
6.601556577186756,16.207742451863282,11.97975087707203,13.630564179421022
-0.7466731381005685,3.046880012996808,7.819315100982796,7.943697478171968
6.102640973625318,7.163582409662389,-0.7738541784953179,6.163701458146502
5.880617474994019,6.440975239096299,3.7360674551588535,6.851863501993947
9.905757275462815,14.749223659610822,8.796415299435365,13.300497903129004
6.280484826987209,11.251477508811073,2.5609460589736153,6.6653714205372605
5.525700252725357,5.717689655437156,-1.8493101734402757,5.966078867233804
-4.759081358909756,15.996808319517525,-9.542533227279973,10.530426008115937
4.293586643151185,13.626073401242527,-3.4506945389175323,5.6000273778437455
-8.78806145171835,16.577423274088332,2.410272223286222,9.161205480919483
1.2549026260810052,15.608640401357608,-10.857242671235447,11.106646387644771
5.925685239575044,12.877405221155866,-1.3702435939454434,6.034622582763645
10.670723753751547,3.4991237565592335,-6.065621528940258,12.054594711362911
-6.830580285942446,4.076965070594204,5.418466617889097,8.753365929224735
4.695937996778094,16.54692702794623,-10.3925440562446,11.41968562107415
4.8289627175653145,17.923510323764546,5.210070933631749,7.101231051065802
-7.486382316658096,10.46599079260413,4.856839959175171,8.829695394388887
-9.100907972849338,20.59281674674233,2.037775928053835,9.202433277650094
2.4409749731002566,6.162582100526008,7.005358528706251,7.499495659419863
11.165509630859182,15.302600926789962,-4.7970119770674255,12.168743707468142
6.313114333661964,14.294038320868246,0.6086785119076041,6.386441893834923
-0.18771404840741712,15.87864677854317,-11.00424110463392,10.962683881487079
8.041550449246879,8.782007461786208,11.035217286113548,13.499989511873952
12.612247374007408,5.040528392103742,0.6391067549607737,12.607785105000836
9.391460874416756,8.493645010730448,-7.204525244879193,11.913895974935244
5.89138454939711,4.010102121646679,-1.5198793083949367,6.05821819778317
8.840135190602966,2.1288327115300674,-7.518764581465806,11.864575845380232
-3.061835513165462,14.366328356015298,7.424682087486437,8.242934783892107
4.662716082729803,20.569123774484574,-3.3238722418943007,5.6865094317680684
3.1447186710906063,13.971493678023187,-10.958166760512214,11.289111909419761
3.09062073119007,2.7374899583804013,-4.429351054782539,5.3342971970523285
-3.56360434419004,10.940410854142636,7.639122939222031,8.30629642481376
12.4964918020783,12.64186456254309,3.241301598449847,12.81577179756395
2.2642540995479576,15.469254489362221,-10.961319812736626,11.183072834394617
