0,1,2,3,4,class
2.8475608473842247,-0.5140738790113843,-3.377933493163699,8.810265562444862,0.5399676874858024,0
3.0641008073408234,-0.632474789061348,-6.51103991298662,-1.453002506600832,-6.294811100376034,0
0.814992891165625,-0.2411149632688243,-5.927506279455863,7.849407957661349,-0.07788528162410913,0
-5.369972833274918,-6.281465024691224,2.164886774002966,1.7080399978817873,2.8426947174761494,0
7.189668101420526,2.197964073583387,4.318042834897577,2.636327506671936,-3.2012233342570706,0
-5.648771331914368,-0.6609604979605255,4.2344570151356,3.685459322625743,5.512497672527704,0
4.947201717391822,6.815425701227088,2.718076054321916,0.7922365917358913,-3.9736394403839963,0
2.786951541918297,-2.5602197806534477,-5.210017772737123,-2.5956549999342666,6.782978490064643,0
-4.270525178298106,-7.246306528464832,-0.7874929167629574,-3.0858684866542507,-3.6493893964953816,0
-6.616847476123377,-3.545677686603172,2.3250888082548844,-5.544505227733296,-0.17315038848227005,0
3.2983279171728075,-7.32780620664302,-1.1646553570845235,-5.47100740973818,-0.8011922785659831,0
1.9237348216116263,3.659612046284991,-3.606881464636076,7.430496897424636,-1.631083388472467,0
-4.493908976300833,-6.391877221647874,-1.0842837421333265,-5.814581073302902,-1.6520135276134518,0
-2.48258642209894,-5.129736002091656,3.533690355751858,2.677482818156051,6.028710099793724,0
-2.120545789717932,4.635807599598412,-2.503345709950862,5.316691150808538,-4.641214647466024,0
2.3942902173754526,-0.6769594183395355,7.159493409443183,-6.263083918795596,-0.030774842184342788,0
0.06529664384984812,7.3301430249320845,-4.9470487112503765,-4.583086563464378,-0.3745028695157444,0
7.008932269326952,-2.985973573576266,1.5517357438499442,-5.238364495559127,1.2337874654879926,0
-1.0152074157360538,3.406925362865273,-3.907453637352873,-7.926497423661038,-0.7618396104637508,0
7.15341946911699,4.928265737596714,1.6588166223674818,-2.8265879199058563,-2.2743017414047095,0
-1.4714329018123458,-2.7326976145879485,-2.061919296828936,-7.310520928304845,-4.743102444932992,0
6.180408406263524,2.635584604336273,2.0919330226390684,5.004828877390006,-4.917587963993775,0
-5.096289538937833,5.036275817884025,0.6997662152238568,-1.464973278359487,-5.86391454171163,0
-1.6061991651529723,-0.7154572707425721,0.7843766258686458,-0.2273367646739608,9.547574920526479,0
-1.9217392147137922,-4.14024069611882,-2.1685433440855917,8.075053719914422,-1.7100316011694368,0
-2.408395733887021,-3.5095834376009805,-4.36013049730152,-1.450669714524972,-7.7579748852077905,0
4.50586806561504,1.116582630991072,2.612792844277674,7.153869332392581,-2.9583100904969273,0
3.5805618990352883,8.079567918742494,1.6674520166870899,-3.0822763404426468,-2.529756790441988,0
3.25261428959074,-1.0396390246961893,7.898202830981749,-1.3078649949773755,-4.7690149333182745,0
4.29140461010145,-5.852821511341226,-4.580990626758316,3.474790598151829,3.765600135411262,0
2.0204612197210494,0.4198407420991508,-1.920846481943963,-6.769425143338383,-5.458554066055347,0
6.130466029940038,-2.309743654701566,2.7642526538530277,4.431241720950908,-4.807461782202072,0
-8.048912789055132,0.16474881350601933,-4.508815619213157,-0.8818000850349428,3.1740398859690284,0
3.7244596193512827,-6.3078921987482435,3.0315506090227746,-3.136249892208922,3.1646441600708712,0
