0,1,2,3,4,5,6,7,8,9,class
-2.8858495691075685,1.181602519428047,3.6542386129017785,0.43617732578123736,-2.63779508233009,-9.150622775327339,-3.7673583229899137,3.4553393494637774,8.587521590734191,1.4691293309551519,0
2.351675156845186,-2.809148688464708,5.7605919566862305,-8.338058739200665,5.128700889118289,-2.2611837007723583,3.3777337453438783,1.7157556297180037,2.2440965655481726,-6.787263755981797,0
-4.513871823757736,-7.918255907445545,1.2725511351299517,0.6966474472808777,-2.2494463722805627,-0.12538940659950626,-5.255056701710657,-0.628257445069913,4.743863814234093,-8.396859209689717,0
4.290384301973475,-6.373388350453013,3.5294168860880433,3.270276182413358,3.1199667769870842,3.9602227173748474,-1.993651312881072,-1.7922760090413181,-8.110749399865913,-6.3682695248023276,0
-2.4104608856608465,-7.536611399282784,2.6425029786065757,-4.916080166754643,-5.580688737339209,-0.8604425983089108,4.934101255705187,1.6515787764400187,-5.3430224558547295,-2.0031441369340115,0
2.8366293944242535,-5.125351237973668,-2.3104584243614195,-4.711052968208463,4.732771891480734,-0.3257121913215819,8.568085071333975,-1.291245807376347,6.036911730967386,-3.6278653987801803,0
-0.09595491329243266,5.288487893846007,-6.552886285203922,0.545146090986627,1.924964324887771,0.032002583745637025,8.3614571350505,6.821089291094221,-4.5869566804967725,-0.009203017202681352,0
-5.832690530866397,-2.090876498576211,1.7108787943091137,-3.0734289280690845,3.2688358811055735,6.6984148013568365,-6.130855445483787,-2.7904089920760065,-4.362834022778495,6.663373636157338,0
0.9729040506801798,-10.93590562594266,-0.28843930227212766,-0.8114848523860445,-1.4200673069037872,-5.261493854100751,3.30914733723019,3.872591217610484,-5.894943161245953,2.9042436684152015,0
1.5637028564983453,-5.344640284420851,0.09394456893219072,-1.501661342628335,-1.3834665008192122,0.10511845609883252,-9.194439932468352,-6.248889793029409,-2.1746635188543575,7.558493946818956,0
-6.919263124068957,1.779720770412279,1.8267549755053665,3.5646542176699043,1.3237324468104887,-5.4870474660512585,0.2885929507885514,-1.5690056939555141,-4.6910968105075295,-9.673108221542238,0
3.4691672711178825,-0.36492886074007735,-1.9990107121995973,5.8707729504737785,-2.848739781128332,9.272253006796,-0.16874837581842073,6.8270060384858695,2.494688919062831,1.754768064903292,0
0.07932000178020893,-5.36846513921394,3.857351601042616,-9.21652445924105,1.1421208474144642,-5.027490032971011,-4.150433018318099,0.6771249890428148,4.017917822515017,-2.612750934379667,0
4.08639855571899,7.379905424196,1.6666827373452016,-0.08879016351226454,-7.586201801150837,-2.8879133903419465,5.891422989434673,3.5349505355293687,0.9216141979780019,5.573013515903863,0
-6.399912311736465,-1.7861032436194133,-5.461463145159355,-4.18163937251958,5.470263057148433,0.8525175765002349,4.733315406996134,-1.4157609466478274,6.00273058837454,5.732380087863639,0
6.6265166190258284,-0.9590757037644977,2.2863518397034284,-4.423020476923986,2.1705837445793854,0.00604156128422062,-2.8035027297919974,7.81854859590058,-2.959210309924586,-8.363075695763376,0
-2.7771006192721455,-4.393315964779953,-0.1451069312017541,-6.552866181615281,9.53471903789669,0.882541691500677,1.2788613223544267,3.9411545486689086,-5.839950801416617,-1.7926796605973507,0
-5.732162954728718,-0.07692208554070668,-5.601406297612726,4.439806870086272,-3.9838353134947173,4.600926436619986,3.3750205739581993,1.1550982157114973,6.600747013211876,2.9294384277450938,0
-2.4969799828264154,4.301146614450722,6.249428546582795,-3.9261308760274822,-5.9357448622739835,-4.076581179917692,-3.043928070405906,-0.24729995517943415,4.825580190877062,5.983601180985399,0
4.923430705541815,0.28707203047482643,-0.05547212883619679,-2.065383209633371,-10.752820256123126,-1.953513723862482,-4.7604436006361155,1.340262602880955,-3.714921587186309,5.876069770875702,0
-3.2785813840399065,-5.283571449642354,-2.095390351905076,2.4289580741830044,7.655500164195889,2.7536839312993706,3.470354500665522,6.4956210116372475,-5.029022978258089,5.372371906370308,0
0.39188381775232095,-5.179392221673252,5.3015013523478345,-5.769915685028742,-0.1508275220961437,-1.2970060567801873,-7.1633007464226095,2.6689606242447397,3.7655081882728716,5.151553620264803,0
4.419141527890606,-3.705808363283163,-3.741212028143078,7.773915120499314,-2.5984488946293087,0.2666448974310285,-2.647677456494943,-5.943965424238257,5.519404882132889,-1.1981771278399638,0
-2.8229106303559366,2.718094777135917,2.934485963005258,-6.232660908723929,9.266219107272757,2.4545179817020717,-1.5532565188886132,7.066862816677382,-3.5244861040783775,-1.9903194483314675,0
7.210338442689039,2.787573426542025,-6.376305619652273,1.8825481604713126,-0.8256534213116637,1.3695995753093761,5.543216121045486,-1.4502483630660699,-5.17669568758415,-4.113786442147594,0
4.536490258637457,4.80664661368613,-1.7810781930395407,-2.935622803331153,-0.5011211051171198,-2.888663407822415,0.7447561943757286,11.730193110423336,0.2970457002707576,-1.351594192508168,0
-2.6745919476800886,6.203338830287365,1.9685999666984273,-5.842123752485575,4.74037377850798,-3.047232450271938,-4.628427587849018,2.9424855934084206,-7.172882843819709,2.4767036621386467,0
-2.8826348664472548,-2.5851351337984934,5.086066926362843,-0.33037976584520123,-3.9040018323730266,-4.232358289276078,2.746874751666873,-5.653643778580106,-8.608892713299284,3.7035159807968228,0
-5.5430921623550375,-6.012509830315398,-0.46135864501135515,-4.552919401460786,4.648053931350443,0.8992290112364252,-0.907746809111039,8.937819214998484,2.0251522098052313,-4.056040668871004,0
1.6638905952083718,2.3346817276872436,6.738669905342757,10.260151496012401,1.9285361081048435,-3.148007853263243,-4.289936839025101,-4.22205101066549,0.6413316817982633,-3.6764121438787196,0
-1.1507755670226842,0.028344128348607,3.3616688691956256,-3.57015246219024,1.4181923282781028,-4.541028458242856,-10.250999114732934,-2.225298746291047,2.177624625352319,-7.562580819391126,0
